Time,Open,High,Low,Close,Volume,index
1970-01-01T00:00:00+0000,0.0,0.0,0.0,0.0,,1970-01-01T00:00:00+0000
2024-01-25T06:10:00+0000,73.46,73.46,73.46,73.46,1.0,2024-01-25T06:10:00+0000
2024-01-25T06:21:00+0000,73.43,73.43,73.43,73.43,1.0,2024-01-25T06:21:00+0000
2024-01-25T07:01:00+0000,73.37,73.37,73.37,73.37,1.0,2024-01-25T07:01:00+0000
2024-01-25T07:29:00+0000,73.51,73.51,73.51,73.51,1.0,2024-01-25T07:29:00+0000
2024-01-25T08:28:00+0000,73.51,73.51,73.51,73.51,1.0,2024-01-25T08:28:00+0000
2024-01-25T08:31:00+0000,73.54,73.54,73.54,73.54,1.0,2024-01-25T08:31:00+0000
2024-01-25T08:36:00+0000,73.62,73.62,73.62,73.62,2.0,2024-01-25T08:36:00+0000
2024-01-25T08:57:00+0000,73.73,73.73,73.73,73.73,1.0,2024-01-25T08:57:00+0000
2024-01-25T09:12:00+0000,73.98,73.98,73.98,73.98,1.0,2024-01-25T09:12:00+0000
2024-01-25T09:31:00+0000,73.74,73.74,73.74,73.74,1.0,2024-01-25T09:31:00+0000
2024-01-25T11:03:00+0000,74.04,74.04,74.04,74.04,1.0,2024-01-25T11:03:00+0000
2024-01-25T14:02:00+0000,73.99,73.99,73.99,73.99,2.0,2024-01-25T14:02:00+0000
2024-01-25T14:10:00+0000,74.15,74.15,74.15,74.15,26.0,2024-01-25T14:10:00+0000
2024-01-25T14:11:00+0000,74.15,74.15,74.15,74.15,97.0,2024-01-25T14:11:00+0000
2024-01-25T14:18:00+0000,74.22,74.22,74.22,74.22,1.0,2024-01-25T14:18:00+0000
2024-01-25T14:23:00+0000,74.22,74.22,74.22,74.22,1.0,2024-01-25T14:23:00+0000
2024-01-25T14:24:00+0000,74.22,74.22,74.22,74.22,5.0,2024-01-25T14:24:00+0000
2024-01-25T14:36:00+0000,74.16,74.16,74.16,74.16,1.0,2024-01-25T14:36:00+0000
2024-01-25T14:51:00+0000,74.38,74.39,74.38,74.39,4.0,2024-01-25T14:51:00+0000
2024-01-25T14:52:00+0000,74.38,74.38,74.38,74.38,1.0,2024-01-25T14:52:00+0000
2024-01-25T14:53:00+0000,74.37,74.37,74.37,74.37,2.0,2024-01-25T14:53:00+0000
2024-01-25T14:55:00+0000,74.38,74.38,74.38,74.38,2.0,2024-01-25T14:55:00+0000
2024-01-25T15:04:00+0000,74.33,74.33,74.33,74.33,1.0,2024-01-25T15:04:00+0000
2024-01-25T15:11:00+0000,74.24,74.24,74.24,74.24,1.0,2024-01-25T15:11:00+0000
2024-01-25T15:19:00+0000,74.19,74.19,74.19,74.19,1.0,2024-01-25T15:19:00+0000
2024-01-25T15:26:00+0000,74.16,74.16,74.16,74.16,25.0,2024-01-25T15:26:00+0000
2024-01-25T15:31:00+0000,74.0,74.0,74.0,74.0,10.0,2024-01-25T15:31:00+0000
2024-01-25T15:56:00+0000,74.0,74.0,74.0,74.0,10.0,2024-01-25T15:56:00+0000
2024-01-25T16:30:00+0000,74.1,74.1,74.1,74.1,1.0,2024-01-25T16:30:00+0000
2024-01-25T16:57:00+0000,74.34,74.34,74.34,74.34,1.0,2024-01-25T16:57:00+0000
2024-01-25T16:58:00+0000,74.31,74.31,74.31,74.31,1.0,2024-01-25T16:58:00+0000
2024-01-25T17:09:00+0000,74.36,74.36,74.36,74.36,5.0,2024-01-25T17:09:00+0000
2024-01-25T17:15:00+0000,74.34,74.34,74.34,74.34,1.0,2024-01-25T17:15:00+0000
2024-01-25T17:27:00+0000,74.17,74.17,74.17,74.17,18.0,2024-01-25T17:27:00+0000
2024-01-25T17:29:00+0000,74.1,74.1,74.09,74.09,8.0,2024-01-25T17:29:00+0000
2024-01-25T17:31:00+0000,74.09,74.09,74.09,74.09,1.0,2024-01-25T17:31:00+0000
2024-01-25T17:36:00+0000,74.16,74.16,74.16,74.16,1.0,2024-01-25T17:36:00+0000
2024-01-25T17:45:00+0000,74.26,74.26,74.26,74.26,1.0,2024-01-25T17:45:00+0000
2024-01-25T17:46:00+0000,74.25,74.25,74.25,74.25,2.0,2024-01-25T17:46:00+0000
2024-01-25T18:03:00+0000,74.36,74.36,74.36,74.36,2.0,2024-01-25T18:03:00+0000
2024-01-25T18:09:00+0000,74.37,74.37,74.37,74.37,3.0,2024-01-25T18:09:00+0000
2024-01-25T18:23:00+0000,74.5,74.56,74.5,74.56,11.0,2024-01-25T18:23:00+0000
2024-01-25T18:25:00+0000,74.5,74.5,74.5,74.5,1.0,2024-01-25T18:25:00+0000
2024-01-25T18:29:00+0000,74.5,74.5,74.5,74.5,9.0,2024-01-25T18:29:00+0000
2024-01-25T18:33:00+0000,74.58,74.58,74.58,74.58,3.0,2024-01-25T18:33:00+0000
2024-01-25T18:35:00+0000,74.6,74.61,74.6,74.61,2.0,2024-01-25T18:35:00+0000
2024-01-25T18:58:00+0000,74.49,74.49,74.49,74.49,1.0,2024-01-25T18:58:00+0000
2024-01-25T18:59:00+0000,74.49,74.49,74.49,74.49,1.0,2024-01-25T18:59:00+0000
2024-01-25T19:01:00+0000,74.44,74.44,74.44,74.44,10.0,2024-01-25T19:01:00+0000
2024-01-25T19:02:00+0000,74.46,74.46,74.46,74.46,1.0,2024-01-25T19:02:00+0000
2024-01-25T19:09:00+0000,74.52,74.53,74.52,74.53,2.0,2024-01-25T19:09:00+0000
