Time,Open,High,Low,Close,Volume,index
2013-12-31T07:26:00+0000,99.17,99.17,99.17,99.17,2,2013-12-31T07:26:00+0000
2013-12-31T07:40:00+0000,99.08,99.08,99.08,99.08,1,2013-12-31T07:40:00+0000
2013-12-31T07:41:00+0000,99.08,99.08,99.08,99.08,1,2013-12-31T07:41:00+0000
2013-12-31T08:10:00+0000,99.01,99.01,99.01,99.01,1,2013-12-31T08:10:00+0000
2013-12-31T08:11:00+0000,99.01,99.01,99.01,99.01,1,2013-12-31T08:11:00+0000
2013-12-31T08:13:00+0000,99.02,99.02,99.02,99.02,1,2013-12-31T08:13:00+0000
2013-12-31T08:15:00+0000,99.04,99.05,99.04,99.05,2,2013-12-31T08:15:00+0000
2013-12-31T08:18:00+0000,99.03,99.03,99.03,99.03,1,2013-12-31T08:18:00+0000
2013-12-31T08:20:00+0000,99.03,99.03,99.03,99.03,10,2013-12-31T08:20:00+0000
2013-12-31T08:21:00+0000,98.99,98.99,98.98,98.99,15,2013-12-31T08:21:00+0000
2013-12-31T08:23:00+0000,99.01,99.02,99.01,99.02,5,2013-12-31T08:23:00+0000
2013-12-31T08:24:00+0000,99.05,99.05,99.05,99.05,4,2013-12-31T08:24:00+0000
2013-12-31T08:26:00+0000,99.1,99.1,99.1,99.1,1,2013-12-31T08:26:00+0000
2013-12-31T08:28:00+0000,99.11,99.11,99.11,99.11,2,2013-12-31T08:28:00+0000
2013-12-31T08:32:00+0000,99.05,99.05,99.05,99.05,1,2013-12-31T08:32:00+0000
2013-12-31T08:35:00+0000,99.04,99.04,99.04,99.04,2,2013-12-31T08:35:00+0000
2013-12-31T08:38:00+0000,99.04,99.04,99.04,99.04,1,2013-12-31T08:38:00+0000
2013-12-31T08:41:00+0000,99.06,99.06,99.06,99.06,1,2013-12-31T08:41:00+0000
2013-12-31T08:53:00+0000,99.08,99.08,99.08,99.08,3,2013-12-31T08:53:00+0000
